,Price,Image URLs,Model,Year,City,year,car_type,engine_size,gear,mileage,other_details
609,2600000,"['https://kolesa-photos.kcdn.online/webp/71/712910ac-ef99-465f-b064-9b838c6c6398/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/71/712910ac-ef99-465f-b064-9b838c6c6398/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/71/712910ac-ef99-465f-b064-9b838c6c6398/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/71/712910ac-ef99-465f-b064-9b838c6c6398/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/71/712910ac-ef99-465f-b064-9b838c6c6398/5-160x120.jpg']",Mercedes-Benz C 240,2000,Алматы,2000 г.,Б/у седан,2.6 л,КПП автомат,,"бензин, литые диски, кожа, аудиосистема, bluetooth, USB, ГУР, Срочно ақша кере..."
610,18000000,"['https://kolesa-photos.kcdn.online/webp/ac/acfa0b0c-0bd9-4d96-9e65-9ac46844f12a/10-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ac/acfa0b0c-0bd9-4d96-9e65-9ac46844f12a/11-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ac/acfa0b0c-0bd9-4d96-9e65-9ac46844f12a/9-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ac/acfa0b0c-0bd9-4d96-9e65-9ac46844f12a/12-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ac/acfa0b0c-0bd9-4d96-9e65-9ac46844f12a/15-160x120.jpg']",Mercedes-Benz E 200,2017,Алматы,2017 г.,Б/у купе,2 л,КПП автомат,80 000,"бензин, черный, литые диски, тонировка, панорамная крыша, л..."
611,2900000,"['https://kolesa-photos.kcdn.online/webp/af/af4db6ce-e898-47de-bf03-9be0a556cca2/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/af/af4db6ce-e898-47de-bf03-9be0a556cca2/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/af/af4db6ce-e898-47de-bf03-9be0a556cca2/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/af/af4db6ce-e898-47de-bf03-9be0a556cca2/2-160x120.jpg']",Mercedes-Benz E 280,1999,Алматы,1999 г.,Б/у седан,2.8 л,КПП автомат,,"бензин, серебристый, металлик, кожа, Машина жаксы состаениеде, обмен меним доп..."
612,12000000,"['https://kolesa-photos.kcdn.online/webp/f5/f5b4f28b-8166-42c4-a444-9bdc68f8c6ab/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f5/f5b4f28b-8166-42c4-a444-9bdc68f8c6ab/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f5/f5b4f28b-8166-42c4-a444-9bdc68f8c6ab/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f5/f5b4f28b-8166-42c4-a444-9bdc68f8c6ab/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f5/f5b4f28b-8166-42c4-a444-9bdc68f8c6ab/5-160x120.jpg']",Mercedes-Benz Viano,2012,Шымкент,2012 г.,Б/у минивэн,3.5 л,КПП автомат,186 000,"бензин, черный, кожа, дерево, алькантара, кондиционер..."
613,2500000,"['https://kolesa-photos.kcdn.online/webp/39/39fbdfbc-9056-440e-953c-9bfe47cb2153/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/39/39fbdfbc-9056-440e-953c-9bfe47cb2153/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/39/39fbdfbc-9056-440e-953c-9bfe47cb2153/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/39/39fbdfbc-9056-440e-953c-9bfe47cb2153/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/39/39fbdfbc-9056-440e-953c-9bfe47cb2153/5-160x120.jpg']",Mercedes-Benz E 220,1990,Шымкент,1990 г.,Б/у седан,2.2 л,КПП автомат,,"бензин, белый, металлик, bluetooth, кондиционер, ГУР, спортивн..."
614,6500000,"['https://kolesa-photos.kcdn.online/webp/24/24e3919f-f373-4dcc-a96b-994063fdc3f4/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/24/24e3919f-f373-4dcc-a96b-994063fdc3f4/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/24/24e3919f-f373-4dcc-a96b-994063fdc3f4/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/24/24e3919f-f373-4dcc-a96b-994063fdc3f4/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/24/24e3919f-f373-4dcc-a96b-994063fdc3f4/6-160x120.jpg']",Mercedes-Benz E 350,2010,Атырау,2010 г.,Б/у седан,3.5 л,КПП автомат,300 000,"бензин, черный, металлик, литые диски, тонировка, люк, ..."
615,5300000,"['https://kolesa-photos.kcdn.online/webp/21/216d0a27-30b2-46bd-922b-9bfdf3208a81/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/21/216d0a27-30b2-46bd-922b-9bfdf3208a81/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/21/216d0a27-30b2-46bd-922b-9bfdf3208a81/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/21/216d0a27-30b2-46bd-922b-9bfdf3208a81/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/21/216d0a27-30b2-46bd-922b-9bfdf3208a81/5-160x120.jpg']",Mercedes-Benz E 280,2005,Астана,2005 г.,Б/у седан,3 л,КПП механика,194 600,"бензин, серебристый, металлик, литые диски, тонировка, к..."
616,3100000,"['https://kolesa-photos.kcdn.online/webp/be/be6c68f4-1534-485f-a348-9b7399156d38/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/be/be6c68f4-1534-485f-a348-9b7399156d38/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/be/be6c68f4-1534-485f-a348-9b7399156d38/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/be/be6c68f4-1534-485f-a348-9b7399156d38/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/be/be6c68f4-1534-485f-a348-9b7399156d38/5-160x120.jpg']",Mercedes-Benz C 180,2001,Атырау,2001 г.,Б/у седан,2 л,КПП механика,351 623,"бензин, серебристый, металлик, литые диски, линзованная..."
617,3200000,"['https://kolesa-photos.kcdn.online/webp/0f/0f2ef5d5-4266-4910-a674-9a9e81a821e5/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/0f/0f2ef5d5-4266-4910-a674-9a9e81a821e5/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/0f/0f2ef5d5-4266-4910-a674-9a9e81a821e5/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/0f/0f2ef5d5-4266-4910-a674-9a9e81a821e5/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/0f/0f2ef5d5-4266-4910-a674-9a9e81a821e5/6-160x120.jpg']",Mercedes-Benz S 500,2001,Костанай,2001 г.,Б/у седан,5 л,КПП автомат,500,"бензин, синий, металлик, литые диски, тонировка, ветровики, л..."
618,5000000,"['https://kolesa-photos.kcdn.online/webp/c5/c55fc0ed-1ee3-4fcb-95fb-9bf40597ea59/7-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c5/c55fc0ed-1ee3-4fcb-95fb-9bf40597ea59/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c5/c55fc0ed-1ee3-4fcb-95fb-9bf40597ea59/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c5/c55fc0ed-1ee3-4fcb-95fb-9bf40597ea59/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c5/c55fc0ed-1ee3-4fcb-95fb-9bf40597ea59/8-160x120.jpg']",Mercedes-Benz S 320,1997,Караганда,1997 г.,Б/у седан,3.2 л,КПП автомат,,"бензин, Кондер есть! Контрактный двигатель коробка хорошим состоянии для своих..."
619,2300000,"['https://kolesa-photos.kcdn.online/webp/70/702a7b7f-e230-4bd1-a52b-9bed35a0a7ab/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/70/702a7b7f-e230-4bd1-a52b-9bed35a0a7ab/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/70/702a7b7f-e230-4bd1-a52b-9bed35a0a7ab/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/70/702a7b7f-e230-4bd1-a52b-9bed35a0a7ab/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/70/702a7b7f-e230-4bd1-a52b-9bed35a0a7ab/5-160x120.jpg']",Mercedes-Benz A 170,2005,Актобе,2005 г.,Б/у хэтчбек,1.7 л,КПП вариатор,,"бензин, серебристый, литые диски, тонировка, дневные ходовые огни, кожа, ау..."
620,37000000,"['https://kolesa-photos.kcdn.online/webp/c5/c561c701-9a30-41c1-b7ab-9bd9d77d0597/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c5/c561c701-9a30-41c1-b7ab-9bd9d77d0597/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c5/c561c701-9a30-41c1-b7ab-9bd9d77d0597/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c5/c561c701-9a30-41c1-b7ab-9bd9d77d0597/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/c5/c561c701-9a30-41c1-b7ab-9bd9d77d0597/5-160x120.jpg']",Mercedes-Benz G 63 AMG,2013,Алматы,2013 г.,Б/у внедорожник,5.5 л,КПП автомат,85 000,"бензин, черный, Авто в хорошем состоянии!"
621,3200000,"['https://kolesa-photos.kcdn.online/webp/38/3822e1d7-47a4-457a-af99-9beae0c3ae6d/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/38/3822e1d7-47a4-457a-af99-9beae0c3ae6d/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/38/3822e1d7-47a4-457a-af99-9beae0c3ae6d/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/38/3822e1d7-47a4-457a-af99-9beae0c3ae6d/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/38/3822e1d7-47a4-457a-af99-9beae0c3ae6d/5-160x120.jpg']",Mercedes-Benz E 280,1996,Актау,1996 г.,Б/у седан,2.8 л,КПП автомат,,"бензин, люк, кожа, кондиционер, Авангард. Япошка. Жақсы жағдайда вложение кере..."
622,12600000,"['https://kolesa-photos.kcdn.online/webp/ff/ff596b14-326f-4d70-8dfc-9bf3f7caac89/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ff596b14-326f-4d70-8dfc-9bf3f7caac89/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ff596b14-326f-4d70-8dfc-9bf3f7caac89/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ff596b14-326f-4d70-8dfc-9bf3f7caac89/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ff/ff596b14-326f-4d70-8dfc-9bf3f7caac89/5-160x120.jpg']",Mercedes-Benz E 200,2013,Алматы,2013 г.,Б/у седан,2 л,КПП автомат,148 000,"бензин, белый, кожа, алькантара, В отличном техническом и..."
623,11000000,"['https://kolesa-photos.kcdn.online/webp/3e/3ef1add9-d549-418a-a489-990fd930a5d9/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/3e/3ef1add9-d549-418a-a489-990fd930a5d9/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/3e/3ef1add9-d549-418a-a489-990fd930a5d9/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/3e/3ef1add9-d549-418a-a489-990fd930a5d9/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/3e/3ef1add9-d549-418a-a489-990fd930a5d9/6-160x120.jpg']",Mercedes-Benz C 180,2015,Астана,2015 г.,Б/у седан,1.6 л,КПП автомат,113 000,"бензин, белый, металлик, Машина в отличном состоянии"
624,8700000,"['https://kolesa-photos.kcdn.online/webp/ad/ad0d0b5f-c941-4e84-a9a9-9bf84821cfe6/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ad/ad0d0b5f-c941-4e84-a9a9-9bf84821cfe6/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ad/ad0d0b5f-c941-4e84-a9a9-9bf84821cfe6/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ad/ad0d0b5f-c941-4e84-a9a9-9bf84821cfe6/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ad/ad0d0b5f-c941-4e84-a9a9-9bf84821cfe6/5-160x120.jpg']",Mercedes-Benz S 550,2006,Астана,2006 г.,Б/у седан,5.5 л,КПП автомат,220 000,"бензин, серебристый, металлик, литые диски, тонировка, ..."
625,4000000,"['https://kolesa-photos.kcdn.online/webp/a2/a23b762d-d43d-4637-9567-9be5dd5aa279/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a2/a23b762d-d43d-4637-9567-9be5dd5aa279/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a2/a23b762d-d43d-4637-9567-9be5dd5aa279/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a2/a23b762d-d43d-4637-9567-9be5dd5aa279/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/a2/a23b762d-d43d-4637-9567-9be5dd5aa279/5-160x120.jpg']",Mercedes-Benz E 280,2000,Шымкент,2000 г.,Б/у седан,2.8 л,КПП автомат,111 111,"бензин, Срочно саудасы бар Бос сурақпен мазаламаңыз"
626,3000000,"['https://kolesa-photos.kcdn.online/webp/66/66277489-e67b-46ec-82aa-9bb88776f4a3/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/66/66277489-e67b-46ec-82aa-9bb88776f4a3/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/66/66277489-e67b-46ec-82aa-9bb88776f4a3/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/66/66277489-e67b-46ec-82aa-9bb88776f4a3/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/66/66277489-e67b-46ec-82aa-9bb88776f4a3/5-160x120.jpg']",Mercedes-Benz S 320,1995,Алматы,1995 г.,Б/у седан,3.2 л,КПП автомат,,"бензин, черный, металлик, литые диски, тонировка, хрустальная оптика, кожа, кл..."
627,8500000,"['https://kolesa-photos.kcdn.online/webp/27/276f182a-8d4b-4ff7-a92c-9be29c8f6a27/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/27/276f182a-8d4b-4ff7-a92c-9be29c8f6a27/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/27/276f182a-8d4b-4ff7-a92c-9be29c8f6a27/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/27/276f182a-8d4b-4ff7-a92c-9be29c8f6a27/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/27/276f182a-8d4b-4ff7-a92c-9be29c8f6a27/5-160x120.jpg']",Mercedes-Benz E 200,2012,Актау,2012 г.,Б/у седан,1.8 л,КПП автомат,210 000,"бензин, белый, металлик, литые диски, обвес, дневные хо..."
628,11800000,"['https://kolesa-photos.kcdn.online/webp/b7/b77b0b84-b327-4354-8879-9bf276a6475c/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b7/b77b0b84-b327-4354-8879-9bf276a6475c/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b7/b77b0b84-b327-4354-8879-9bf276a6475c/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b7/b77b0b84-b327-4354-8879-9bf276a6475c/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/b7/b77b0b84-b327-4354-8879-9bf276a6475c/5-160x120.jpg']",Mercedes-Benz S 500,2010,Алматы,2010 г.,Б/у седан,5.5 л,КПП автомат,158 000,"бензин, черный, металлик, литые диски, тонировка, люк, ..."
629,13200000,"['https://kolesa-photos.kcdn.online/webp/df/df28534b-8fe3-47db-80e7-9b99834af4b7/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/df/df28534b-8fe3-47db-80e7-9b99834af4b7/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/df/df28534b-8fe3-47db-80e7-9b99834af4b7/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/df/df28534b-8fe3-47db-80e7-9b99834af4b7/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/df/df28534b-8fe3-47db-80e7-9b99834af4b7/5-160x120.jpg']",Mercedes-Benz GL 500,2011,Алматы,2011 г.,Б/у внедорожник,5.5 л,КПП автомат,60 000,"бензин, черный, металлик, литые диски, тонировка, ..."
630,7400000,"['https://kolesa-photos.kcdn.online/webp/ca/cab2c14d-19f2-4f0c-998b-9bf5eb70a287/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ca/cab2c14d-19f2-4f0c-998b-9bf5eb70a287/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ca/cab2c14d-19f2-4f0c-998b-9bf5eb70a287/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ca/cab2c14d-19f2-4f0c-998b-9bf5eb70a287/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ca/cab2c14d-19f2-4f0c-998b-9bf5eb70a287/5-160x120.jpg']",Mercedes-Benz E 320,2003,Алматы,2003 г.,Б/у седан,3.2 л,КПП автомат,407 000,"бензин, металлик, литые диски, тонировка, люк, панорамн..."
631,98000000,"['https://kolesa-photos.kcdn.online/webp/00/00e1364b-321d-4c72-b496-9bbf9cfc657e/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/00/00e1364b-321d-4c72-b496-9bbf9cfc657e/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/00/00e1364b-321d-4c72-b496-9bbf9cfc657e/5-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/00/00e1364b-321d-4c72-b496-9bbf9cfc657e/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/00/00e1364b-321d-4c72-b496-9bbf9cfc657e/6-160x120.jpg']",Mercedes-Benz G 63 AMG,2020,Астана,2020 г.,Б/у внедорожник,4 л,КПП автомат,30 000,"бензин, В обвесе Brabus Rocket Диски R23 Rocket с ка..."
632,20000000,"['https://kolesa-photos.kcdn.online/webp/00/0010b425-ddb8-4ae2-926c-9beed0aa5964/15-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/00/0010b425-ddb8-4ae2-926c-9beed0aa5964/17-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/00/0010b425-ddb8-4ae2-926c-9beed0aa5964/16-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/00/0010b425-ddb8-4ae2-926c-9beed0aa5964/14-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/00/0010b425-ddb8-4ae2-926c-9beed0aa5964/18-160x120.jpg']",Mercedes-Benz E 200,2019,Алматы,2019 г.,Б/у седан,2 л,КПП автомат,,"бензин, черный, металлик, литые диски, тонировка, люк, панорамная крыша, кенгуря..."
633,11200000,"['https://kolesa-photos.kcdn.online/webp/50/50ca6f3e-941c-449c-8b24-9bfc7d2bef46/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/50/50ca6f3e-941c-449c-8b24-9bfc7d2bef46/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/50/50ca6f3e-941c-449c-8b24-9bfc7d2bef46/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/50/50ca6f3e-941c-449c-8b24-9bfc7d2bef46/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/50/50ca6f3e-941c-449c-8b24-9bfc7d2bef46/5-160x120.jpg']",Mercedes-Benz Sprinter,2010,Караганда,2010 г.,Б/у фургон,2.2 л,КПП автомат,365,"дизель, зеленый, металлик, литые диски, кенгурятник, спойл..."
634,8000000,"['https://kolesa-photos.kcdn.online/webp/1b/1b97735a-f2dd-4d56-9547-9bfbd53617be/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/1b/1b97735a-f2dd-4d56-9547-9bfbd53617be/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/1b/1b97735a-f2dd-4d56-9547-9bfbd53617be/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/1b/1b97735a-f2dd-4d56-9547-9bfbd53617be/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/1b/1b97735a-f2dd-4d56-9547-9bfbd53617be/5-160x120.jpg']",Mercedes-Benz GL 500,2010,Тараз,2010 г.,Б/у внедорожник,5.5 л,КПП автомат,300 000,"бензин, Мерседес Бенц GL-550, двигатель М-273 с о..."
635,1200000,"['https://kolesa-photos.kcdn.online/webp/ad/ad63f10f-ad86-4421-969c-9b2179d17883/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ad/ad63f10f-ad86-4421-969c-9b2179d17883/7-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ad/ad63f10f-ad86-4421-969c-9b2179d17883/8-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ad/ad63f10f-ad86-4421-969c-9b2179d17883/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ad/ad63f10f-ad86-4421-969c-9b2179d17883/4-160x120.jpg']",Mercedes-Benz E 200,1993,Алматы,1993 г.,Б/у седан,2 л,КПП автомат,100 000,"бензин, белый, металлик, тонировка, люк, ветровики, велюр..."
636,2600000,"['https://kolesa-photos.kcdn.online/webp/ca/ca87b990-773d-41dd-a8eb-9a73d16436e4/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ca/ca87b990-773d-41dd-a8eb-9a73d16436e4/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/ca/ca87b990-773d-41dd-a8eb-9a73d16436e4/3-160x120.jpg']",Mercedes-Benz C 280,1996,Алматы,1996 г.,Б/у седан,2.8 л,КПП автомат,,"бензин, серебристый, литые диски, тонировка, спойлер, обвес, ветровики, багажн..."
637,125000000,"['https://kolesa-photos.kcdn.online/webp/f8/f8780ddc-d264-4a91-93e2-9bbd873432f0/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f8/f8780ddc-d264-4a91-93e2-9bbd873432f0/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f8/f8780ddc-d264-4a91-93e2-9bbd873432f0/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/f8/f8780ddc-d264-4a91-93e2-9bbd873432f0/2-160x120.jpg']",Mercedes-Benz G 63 AMG,2023,Алматы,2023 г.,,4 л,КПП автомат,,"новый внедорожник, бензин, черный, металлик, Новый, в Броне пленке, Только нал! Машина на г..."
638,14000000,"['https://kolesa-photos.kcdn.online/webp/22/22569099-aad5-40b9-a715-9bfa3b6c3ceb/2-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/22/22569099-aad5-40b9-a715-9bfa3b6c3ceb/1-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/22/22569099-aad5-40b9-a715-9bfa3b6c3ceb/3-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/22/22569099-aad5-40b9-a715-9bfa3b6c3ceb/4-160x120.jpg', 'https://kolesa-photos.kcdn.online/webp/22/22569099-aad5-40b9-a715-9bfa3b6c3ceb/5-160x120.jpg']",Mercedes-Benz G 500,2002,Алматы,2002 г.,Б/у внедорожник,5 л,* полностью от реставриван! * привозные АКПП и двигатель (все расх...,,бензин
